date	xml_link	pdf_link	file
05-12-2013	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0079e0e5-e868-49d0-99d6-4be680886bd3/toc_unixml/Senate_2013_12_05_2134_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0079e0e5-e868-49d0-99d6-4be680886bd3/toc_pdf/Senate_2013_12_05_2134_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0079e0e5-e868-49d0-99d6-4be680886bd3/0000%22	Id%3A%22chamber%2Fhansards%2F0079e0e5-e868-49d0-99d6-4be680886bd3%2F0000%22.html
08-02-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0190ecee-5b78-4065-b6a9-0dd14f1dd9d6/toc_unixml/Senate_2018_02_08_5843_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0190ecee-5b78-4065-b6a9-0dd14f1dd9d6/toc_pdf/Senate_2018_02_08_5843_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0190ecee-5b78-4065-b6a9-0dd14f1dd9d6/0000%22	Id%3A%22chamber%2Fhansards%2F0190ecee-5b78-4065-b6a9-0dd14f1dd9d6%2F0000%22.html
13-11-2013	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0217fd09-dc06-4bd4-a21e-0cea40cf41ba/toc_unixml/Senate_2013_11_13_2091_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0217fd09-dc06-4bd4-a21e-0cea40cf41ba/toc_pdf/Senate_2013_11_13_2091_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0217fd09-dc06-4bd4-a21e-0cea40cf41ba/0000%22	Id%3A%22chamber%2Fhansards%2F0217fd09-dc06-4bd4-a21e-0cea40cf41ba%2F0000%22.html
04-12-2014	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/031d80d7-61ca-407e-9e56-9e2d9d467e42/toc_unixml/Senate_2014_12_04_3109_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/031d80d7-61ca-407e-9e56-9e2d9d467e42/toc_pdf/Senate_2014_12_04_3109_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/031d80d7-61ca-407e-9e56-9e2d9d467e42/0000%22	Id%3A%22chamber%2Fhansards%2F031d80d7-61ca-407e-9e56-9e2d9d467e42%2F0000%22.html
02-12-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/034e579d-037b-4e71-b359-fe406d617763/toc_unixml/Senate_2019_12_02_7413_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/034e579d-037b-4e71-b359-fe406d617763/toc_pdf/Senate_2019_12_02_7413_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/034e579d-037b-4e71-b359-fe406d617763/0000%22	Id%3A%22chamber%2Fhansards%2F034e579d-037b-4e71-b359-fe406d617763%2F0000%22.html
12-09-2011	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/04d60fe2-8966-45c3-9002-ef23ce5492eb/toc_unixml/Senate_2011_09_12_409_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/04d60fe2-8966-45c3-9002-ef23ce5492eb/toc_pdf/Senate_2011_09_12_409_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/04d60fe2-8966-45c3-9002-ef23ce5492eb/0000%22	Id%3A%22chamber%2Fhansards%2F04d60fe2-8966-45c3-9002-ef23ce5492eb%2F0000%22.html
22-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/054868d7-6552-4512-b11a-f5685e5270ec/toc_unixml/Senate_2021_02_22_8509_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/054868d7-6552-4512-b11a-f5685e5270ec/toc_pdf/Senate_2021_02_22_8509_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/054868d7-6552-4512-b11a-f5685e5270ec/0000%22	Id%3A%22chamber%2Fhansards%2F054868d7-6552-4512-b11a-f5685e5270ec%2F0000%22.html
22-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/054868d7-6552-4512-b11a-f5685e5270ec/toc_unixml/Senate_2021_02_22_8509_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/054868d7-6552-4512-b11a-f5685e5270ec/toc_pdf/Senate_2021_02_22_8509_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/054868d7-6552-4512-b11a-f5685e5270ec/0044%22	Id%3A%22chamber%2Fhansards%2F054868d7-6552-4512-b11a-f5685e5270ec%2F0044%22.html
26-06-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/067f08aa-4f31-4cb6-92b7-6486f425109a/toc_unixml/Senate_2018_06_26_6242_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/067f08aa-4f31-4cb6-92b7-6486f425109a/toc_pdf/Senate_2018_06_26_6242_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/067f08aa-4f31-4cb6-92b7-6486f425109a/0000%22	Id%3A%22chamber%2Fhansards%2F067f08aa-4f31-4cb6-92b7-6486f425109a%2F0000%22.html
27-06-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0705f25a-f740-4478-88ad-972ca120a077/toc_unixml/Senate_2012_06_27_1155_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0705f25a-f740-4478-88ad-972ca120a077/toc_pdf/Senate_2012_06_27_1155_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0705f25a-f740-4478-88ad-972ca120a077/0000%22	Id%3A%22chamber%2Fhansards%2F0705f25a-f740-4478-88ad-972ca120a077%2F0000%22.html
19-06-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/071eca09-6d8e-49a9-aa6a-f46cee688fe8/toc_unixml/Senate_2018_06_19_6231_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/071eca09-6d8e-49a9-aa6a-f46cee688fe8/toc_pdf/Senate_2018_06_19_6231_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/071eca09-6d8e-49a9-aa6a-f46cee688fe8/0000%22	Id%3A%22chamber%2Fhansards%2F071eca09-6d8e-49a9-aa6a-f46cee688fe8%2F0000%22.html
11-05-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/08c0db38-9a28-4c1b-a32a-d8311a9a211e/toc_unixml/Senate_2015_05_11_3412_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/08c0db38-9a28-4c1b-a32a-d8311a9a211e/toc_pdf/Senate_2015_05_11_3412_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/08c0db38-9a28-4c1b-a32a-d8311a9a211e/0000%22	Id%3A%22chamber%2Fhansards%2F08c0db38-9a28-4c1b-a32a-d8311a9a211e%2F0000%22.html
14-02-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0a120128-d884-4edf-93bf-6d01e8b5d648/toc_unixml/Senate_2019_02_14_6915_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0a120128-d884-4edf-93bf-6d01e8b5d648/toc_pdf/Senate_2019_02_14_6915_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0a120128-d884-4edf-93bf-6d01e8b5d648/0000%22	Id%3A%22chamber%2Fhansards%2F0a120128-d884-4edf-93bf-6d01e8b5d648%2F0000%22.html
16-08-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0aa85734-4639-470b-84d1-7f0442765e04/toc_unixml/Senate_2018_08_16_6429_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0aa85734-4639-470b-84d1-7f0442765e04/toc_pdf/Senate_2018_08_16_6429_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0aa85734-4639-470b-84d1-7f0442765e04/0000%22	Id%3A%22chamber%2Fhansards%2F0aa85734-4639-470b-84d1-7f0442765e04%2F0000%22.html
18-11-2014	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0b82d8da-6a2f-49ab-b058-21f890efbee4/toc_unixml/Senate_2014_11_18_3043_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0b82d8da-6a2f-49ab-b058-21f890efbee4/toc_pdf/Senate_2014_11_18_3043_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0b82d8da-6a2f-49ab-b058-21f890efbee4/0000%22	Id%3A%22chamber%2Fhansards%2F0b82d8da-6a2f-49ab-b058-21f890efbee4%2F0000%22.html
24-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0c7a9ba0-c578-4e89-8286-4cf4c10e1116/toc_unixml/Senate_2021_02_24_8514_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0c7a9ba0-c578-4e89-8286-4cf4c10e1116/toc_pdf/Senate_2021_02_24_8514_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0c7a9ba0-c578-4e89-8286-4cf4c10e1116/0000%22	Id%3A%22chamber%2Fhansards%2F0c7a9ba0-c578-4e89-8286-4cf4c10e1116%2F0000%22.html
24-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0c7a9ba0-c578-4e89-8286-4cf4c10e1116/toc_unixml/Senate_2021_02_24_8514_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0c7a9ba0-c578-4e89-8286-4cf4c10e1116/toc_pdf/Senate_2021_02_24_8514_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0c7a9ba0-c578-4e89-8286-4cf4c10e1116/0338%22	Id%3A%22chamber%2Fhansards%2F0c7a9ba0-c578-4e89-8286-4cf4c10e1116%2F0338%22.html
02-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0cd97387-e8a2-46f1-92cb-16f6be35aee2/toc_unixml/Senate_2021_02_02_8445_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0cd97387-e8a2-46f1-92cb-16f6be35aee2/toc_pdf/Senate_2021_02_02_8445_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0cd97387-e8a2-46f1-92cb-16f6be35aee2/0000%22	Id%3A%22chamber%2Fhansards%2F0cd97387-e8a2-46f1-92cb-16f6be35aee2%2F0000%22.html
25-02-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0cf9ab7a-726a-47f4-9195-2352e80645c5/toc_unixml/Senate_2016_02_25_4136_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0cf9ab7a-726a-47f4-9195-2352e80645c5/toc_pdf/Senate_2016_02_25_4136_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0cf9ab7a-726a-47f4-9195-2352e80645c5/0000%22	Id%3A%22chamber%2Fhansards%2F0cf9ab7a-726a-47f4-9195-2352e80645c5%2F0000%22.html
18-06-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0d5249e0-d945-4f5c-9eb4-6994044773bf/toc_unixml/Senate_2020_06_18_7795_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0d5249e0-d945-4f5c-9eb4-6994044773bf/toc_pdf/Senate_2020_06_18_7795_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0d5249e0-d945-4f5c-9eb4-6994044773bf/0000%22	Id%3A%22chamber%2Fhansards%2F0d5249e0-d945-4f5c-9eb4-6994044773bf%2F0000%22.html
01-08-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0ddd7d01-a5d8-4370-8b5d-bdcd71582383/toc_unixml/Senate_2019_08_01_7096_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0ddd7d01-a5d8-4370-8b5d-bdcd71582383/toc_pdf/Senate_2019_08_01_7096_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0ddd7d01-a5d8-4370-8b5d-bdcd71582383/0000%22	Id%3A%22chamber%2Fhansards%2F0ddd7d01-a5d8-4370-8b5d-bdcd71582383%2F0000%22.html
09-11-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0de140db-6793-45b1-8681-0ce4578255b2/toc_unixml/Senate_2015_11_09_3862_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0de140db-6793-45b1-8681-0ce4578255b2/toc_pdf/Senate_2015_11_09_3862_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0de140db-6793-45b1-8681-0ce4578255b2/0000%22	Id%3A%22chamber%2Fhansards%2F0de140db-6793-45b1-8681-0ce4578255b2%2F0000%22.html
05-03-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0e04f51c-90a0-44db-b9b2-2bbc9d548cae/toc_unixml/Senate_2015_03_05_3218_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0e04f51c-90a0-44db-b9b2-2bbc9d548cae/toc_pdf/Senate_2015_03_05_3218_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0e04f51c-90a0-44db-b9b2-2bbc9d548cae/0000%22	Id%3A%22chamber%2Fhansards%2F0e04f51c-90a0-44db-b9b2-2bbc9d548cae%2F0000%22.html
27-03-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0e1c9ae1-010d-4aea-a021-c8417644b139/toc_unixml/Senate_2018_03_27_6000_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0e1c9ae1-010d-4aea-a021-c8417644b139/toc_pdf/Senate_2018_03_27_6000_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0e1c9ae1-010d-4aea-a021-c8417644b139/0000%22	Id%3A%22chamber%2Fhansards%2F0e1c9ae1-010d-4aea-a021-c8417644b139%2F0000%22.html
17-03-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0fbbf150-9651-4cc2-b372-126e8ad7404e/toc_unixml/Senate_2015_03_17_3304_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/0fbbf150-9651-4cc2-b372-126e8ad7404e/toc_pdf/Senate_2015_03_17_3304_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/0fbbf150-9651-4cc2-b372-126e8ad7404e/0000%22	Id%3A%22chamber%2Fhansards%2F0fbbf150-9651-4cc2-b372-126e8ad7404e%2F0000%22.html
25-06-2018	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1041ae97-6a76-4b99-a057-4c6fb6093b1e/toc_unixml/Senate_2018_06_25_6239_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1041ae97-6a76-4b99-a057-4c6fb6093b1e/toc_pdf/Senate_2018_06_25_6239_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/1041ae97-6a76-4b99-a057-4c6fb6093b1e/0000%22	Id%3A%22chamber%2Fhansards%2F1041ae97-6a76-4b99-a057-4c6fb6093b1e%2F0000%22.html
08-11-2011	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/10488206-0ddc-42cb-9bbd-ab026cf74ba2/toc_unixml/Senate_2011_11_08_636_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/10488206-0ddc-42cb-9bbd-ab026cf74ba2/toc_pdf/Senate_2011_11_08_636_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/10488206-0ddc-42cb-9bbd-ab026cf74ba2/0000%22	Id%3A%22chamber%2Fhansards%2F10488206-0ddc-42cb-9bbd-ab026cf74ba2%2F0000%22.html
04-02-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/112bb5ee-47c6-4366-bfcb-e6cab004ff6a/toc_unixml/Senate_2020_02_04_7464_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/112bb5ee-47c6-4366-bfcb-e6cab004ff6a/toc_pdf/Senate_2020_02_04_7464_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/112bb5ee-47c6-4366-bfcb-e6cab004ff6a/0003%22	Id%3A%22chamber%2Fhansards%2F112bb5ee-47c6-4366-bfcb-e6cab004ff6a%2F0003%22.html
04-02-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/112bb5ee-47c6-4366-bfcb-e6cab004ff6a/toc_unixml/Senate_2020_02_04_7464_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/112bb5ee-47c6-4366-bfcb-e6cab004ff6a/toc_pdf/Senate_2020_02_04_7464_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/112bb5ee-47c6-4366-bfcb-e6cab004ff6a/0004%22	Id%3A%22chamber%2Fhansards%2F112bb5ee-47c6-4366-bfcb-e6cab004ff6a%2F0004%22.html
25-08-2011	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/11dd623c-68aa-46b1-856b-0bffdb0e664a/toc_unixml/Senate_2011_08_25_385_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/11dd623c-68aa-46b1-856b-0bffdb0e664a/toc_pdf/Senate_2011_08_25_385_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/11dd623c-68aa-46b1-856b-0bffdb0e664a/0000%22	Id%3A%22chamber%2Fhansards%2F11dd623c-68aa-46b1-856b-0bffdb0e664a%2F0000%22.html
16-03-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/11de6863-1d7a-4122-9cfb-8556ea97164f/toc_unixml/Senate_2012_03_16_897_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/11de6863-1d7a-4122-9cfb-8556ea97164f/toc_pdf/Senate_2012_03_16_897_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/11de6863-1d7a-4122-9cfb-8556ea97164f/0000%22	Id%3A%22chamber%2Fhansards%2F11de6863-1d7a-4122-9cfb-8556ea97164f%2F0000%22.html
15-03-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/120cdb07-6373-4ce4-8fe5-c2c4cfd5c68c/toc_unixml/Senate_2016_03_15_4162_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/120cdb07-6373-4ce4-8fe5-c2c4cfd5c68c/toc_pdf/Senate_2016_03_15_4162_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/120cdb07-6373-4ce4-8fe5-c2c4cfd5c68c/0000%22	Id%3A%22chamber%2Fhansards%2F120cdb07-6373-4ce4-8fe5-c2c4cfd5c68c%2F0000%22.html
15-02-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/12361740-bffb-44d2-b57f-3ba65c670b7e/toc_unixml/Senate_2021_02_15_8484_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/12361740-bffb-44d2-b57f-3ba65c670b7e/toc_pdf/Senate_2021_02_15_8484_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/12361740-bffb-44d2-b57f-3ba65c670b7e/0000%22	Id%3A%22chamber%2Fhansards%2F12361740-bffb-44d2-b57f-3ba65c670b7e%2F0000%22.html
13-05-2014	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/12e94d4c-5ee8-4157-bdac-5a2221e8e664/toc_unixml/Senate_2014_05_13_2433_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/12e94d4c-5ee8-4157-bdac-5a2221e8e664/toc_pdf/Senate_2014_05_13_2433_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/12e94d4c-5ee8-4157-bdac-5a2221e8e664/0000%22	Id%3A%22chamber%2Fhansards%2F12e94d4c-5ee8-4157-bdac-5a2221e8e664%2F0000%22.html
15-09-2016	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/12ffc4fc-3b68-4c54-ae4d-646b285b8ae8/toc_unixml/Senate_2016_09_15_4438_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/12ffc4fc-3b68-4c54-ae4d-646b285b8ae8/toc_pdf/Senate_2016_09_15_4438_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/12ffc4fc-3b68-4c54-ae4d-646b285b8ae8/0000%22	Id%3A%22chamber%2Fhansards%2F12ffc4fc-3b68-4c54-ae4d-646b285b8ae8%2F0000%22.html
08-02-2017	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/135ab5bd-2593-4ecb-907e-2a6c632fda2b/toc_unixml/Senate_2017_02_08_4671_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/135ab5bd-2593-4ecb-907e-2a6c632fda2b/toc_pdf/Senate_2017_02_08_4671_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/135ab5bd-2593-4ecb-907e-2a6c632fda2b/0000%22	Id%3A%22chamber%2Fhansards%2F135ab5bd-2593-4ecb-907e-2a6c632fda2b%2F0000%22.html
17-03-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_unixml/Senate_2021_03_17_8583_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_pdf/Senate_2021_03_17_8583_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/0000%22	Id%3A%22chamber%2Fhansards%2F1370adda-d9e6-4069-b13d-d44160432025%2F0000%22.html
17-03-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_unixml/Senate_2021_03_17_8583_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_pdf/Senate_2021_03_17_8583_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/0058%22	Id%3A%22chamber%2Fhansards%2F1370adda-d9e6-4069-b13d-d44160432025%2F0058%22.html
17-03-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_unixml/Senate_2021_03_17_8583_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_pdf/Senate_2021_03_17_8583_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/0213%22	Id%3A%22chamber%2Fhansards%2F1370adda-d9e6-4069-b13d-d44160432025%2F0213%22.html
17-03-2021	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_unixml/Senate_2021_03_17_8583_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/toc_pdf/Senate_2021_03_17_8583_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/1370adda-d9e6-4069-b13d-d44160432025/0214%22	Id%3A%22chamber%2Fhansards%2F1370adda-d9e6-4069-b13d-d44160432025%2F0214%22.html
16-02-2017	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/13a09d14-d5f7-4b4a-8270-876b93556ed5/toc_unixml/Senate_2017_02_16_4677_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/13a09d14-d5f7-4b4a-8270-876b93556ed5/toc_pdf/Senate_2017_02_16_4677_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/13a09d14-d5f7-4b4a-8270-876b93556ed5/0000%22	Id%3A%22chamber%2Fhansards%2F13a09d14-d5f7-4b4a-8270-876b93556ed5%2F0000%22.html
26-03-2015	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1406596a-5474-4b52-81af-c48469a70aff/toc_unixml/Senate_2015_03_26_3313_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/1406596a-5474-4b52-81af-c48469a70aff/toc_pdf/Senate_2015_03_26_3313_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/1406596a-5474-4b52-81af-c48469a70aff/0000%22	Id%3A%22chamber%2Fhansards%2F1406596a-5474-4b52-81af-c48469a70aff%2F0000%22.html
25-02-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/14173c17-b03b-4c66-9956-874aef26373c/toc_unixml/Senate_2020_02_25_7541_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/14173c17-b03b-4c66-9956-874aef26373c/toc_pdf/Senate_2020_02_25_7541_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/14173c17-b03b-4c66-9956-874aef26373c/0065%22	Id%3A%22chamber%2Fhansards%2F14173c17-b03b-4c66-9956-874aef26373c%2F0065%22.html
25-02-2020	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/14173c17-b03b-4c66-9956-874aef26373c/toc_unixml/Senate_2020_02_25_7541_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/14173c17-b03b-4c66-9956-874aef26373c/toc_pdf/Senate_2020_02_25_7541_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/14173c17-b03b-4c66-9956-874aef26373c/0066%22	Id%3A%22chamber%2Fhansards%2F14173c17-b03b-4c66-9956-874aef26373c%2F0066%22.html
22-08-2012	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/146f9d31-6489-4c70-b0f4-3903d790744e/toc_unixml/Senate_2012_08_22_1313_Official.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/146f9d31-6489-4c70-b0f4-3903d790744e/toc_pdf/Senate_2012_08_22_1313_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/146f9d31-6489-4c70-b0f4-3903d790744e/0000%22	Id%3A%22chamber%2Fhansards%2F146f9d31-6489-4c70-b0f4-3903d790744e%2F0000%22.html
16-09-2019	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/14ce5f3e-7418-4ec6-a358-e400de2ccc2f/toc_unixml/Senate_2019_09_16_7163_Official_corrected.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/14ce5f3e-7418-4ec6-a358-e400de2ccc2f/toc_pdf/Senate_2019_09_16_7163_Official_corrected.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/14ce5f3e-7418-4ec6-a358-e400de2ccc2f/0189%22	Id%3A%22chamber%2Fhansards%2F14ce5f3e-7418-4ec6-a358-e400de2ccc2f%2F0189%22.html
